;tweetid;stance;topic;hate;sentiment
2799;1289021780196286464;NONE;face_masks;offensive_language;other
2800;1288185703214481411;NONE;face_masks;neither;neg
2801;1282097987599163393;NONE;face_masks;offensive_language;other
2802;1289223816116408320;NONE;face_masks;offensive_language;neg
2803;1289907033450323968;NONE;face_masks;offensive_language;neg
2804;1290849227472605188;NONE;face_masks;offensive_language;neg
2805;1287981773356445696;NONE;face_masks;offensive_language;neg
2806;1282195445968769024;NONE;face_masks;neither;neg
2807;1290710445972750338;NONE;face_masks;neither;other
2808;1290314396506288128;NONE;face_masks;neither;other
2809;1290829304083906561;NONE;face_masks;neither;neg
2810;1290531106714943488;NONE;face_masks;offensive_language;neg
2811;1290221777222852608;NONE;face_masks;offensive_language;other
2812;1289269145050071041;NONE;face_masks;offensive_language;neg
2813;1282151573380927489;NONE;face_masks;offensive_language;neg
2814;1282591761395834880;NONE;face_masks;neither;other
2815;1282711248543645703;NONE;face_masks;neither;pos
2816;1289717196168429568;NONE;face_masks;neither;pos
2817;1282654251559395329;NONE;face_masks;neither;neg
2818;1287728084519653376;NONE;face_masks;neither;other
2819;1281665763779186689;NONE;face_masks;offensive_language;neg
2820;1289960540253507584;NONE;face_masks;offensive_language;neg
2821;1287413248363503616;NONE;face_masks;neither;neg
2822;1282584298978189314;NONE;face_masks;offensive_language;other
2823;1287841414068330496;NONE;face_masks;offensive_language;neg
2824;1290245910782332928;NONE;face_masks;neither;pos
2825;1282669027517706247;NONE;face_masks;neither;neg
2826;1282563568290926592;NONE;face_masks;neither;pos
2827;1290481893255704580;NONE;face_masks;offensive_language;pos
2828;1290080285833363462;NONE;face_masks;neither;pos
2829;1289708101097013250;NONE;face_masks;neither;other
2830;1290776986667933696;NONE;face_masks;neither;neg
2831;1282705627874078720;NONE;face_masks;neither;other
2832;1289829508246204417;NONE;face_masks;offensive_language;neg
2833;1277067145088774144;NONE;face_masks;offensive_language;neg
2834;1288273760039010305;NONE;face_masks;offensive_language;other
2835;1282605760837451776;NONE;face_masks;offensive_language;neg
2836;1282665039728709634;NONE;face_masks;offensive_language;other
2837;1290423445046669319;NONE;face_masks;offensive_language;other
2838;1282671671762198528;NONE;face_masks;neither;other
2839;1282581719967662081;NONE;face_masks;offensive_language;neg
2840;1282611894453448704;NONE;face_masks;offensive_language;other
2841;1288631172419874816;NONE;face_masks;neither;other
2842;1290726826818625542;NONE;face_masks;neither;neg
2843;1282646460425744385;NONE;face_masks;neither;other
2844;1290592996887592960;NONE;face_masks;offensive_language;other
2845;1282484537306443776;NONE;face_masks;offensive_language;neg
2846;1282625133656473605;NONE;face_masks;offensive_language;neg
2847;1282697583161376770;NONE;face_masks;offensive_language;neg
2848;1289870479826792448;NONE;face_masks;hate_speech;neg
2849;1282603175413985280;NONE;face_masks;neither;other
2850;1281868322762567682;NONE;face_masks;neither;neg
2851;1282662384189034496;NONE;face_masks;neither;other
2852;1282622578675322880;NONE;face_masks;neither;other
2853;1289913522353143808;NONE;face_masks;offensive_language;other
2854;1290112791278268416;NONE;face_masks;neither;neg
2855;1276274757684600832;NONE;face_masks;offensive_language;neg
2856;1288221490169753602;NONE;face_masks;neither;other
2857;1282672309015388160;NONE;face_masks;offensive_language;other
2858;1282604266235080704;NONE;face_masks;offensive_language;neg
2859;1289635382900830209;NONE;face_masks;neither;neg
2860;1287409927217184769;NONE;face_masks;neither;other
2861;1290345287807107082;NONE;face_masks;offensive_language;neg
2862;1282718868826357763;NONE;face_masks;neither;neg
2863;1287465874874654721;NONE;face_masks;neither;other
2864;1282573964301279232;NONE;face_masks;offensive_language;other
2865;1282576723955945472;NONE;face_masks;offensive_language;neg
2866;1287698706188210178;NONE;face_masks;offensive_language;neg
2867;1289260616507625476;NONE;face_masks;neither;neg
2868;1289700135262273536;NONE;face_masks;neither;neg
2869;1287732872292585475;NONE;face_masks;neither;neg
2870;1290343930463100929;NONE;face_masks;neither;other
2871;1282650547733041153;NONE;face_masks;offensive_language;pos
2872;1289639160811225089;NONE;face_masks;offensive_language;other
2873;1282622535075586048;NONE;face_masks;neither;other
2874;1290362691911970816;NONE;face_masks;offensive_language;neg
2875;1288304351992111106;NONE;face_masks;neither;other
2876;1288126765387231232;NONE;face_masks;neither;neg
2877;1290223888610156544;NONE;face_masks;offensive_language;neg
2878;1282576779031351297;NONE;face_masks;neither;neg
2879;1289665759057043456;FAVOR;face_masks;neither;other
2880;1282691430004097024;FAVOR;face_masks;neither;neg
2881;1290312674002128903;FAVOR;face_masks;offensive_language;other
2882;1290370621122240513;FAVOR;face_masks;offensive_language;neg
2883;1289671999145390081;FAVOR;face_masks;offensive_language;neg
2884;1282687420178333696;FAVOR;face_masks;offensive_language;neg
2885;1290778702180159488;FAVOR;face_masks;neither;neg
2886;1290449342663467008;FAVOR;face_masks;offensive_language;neg
2887;1290410539080912899;FAVOR;face_masks;neither;neg
2888;1289706566489268225;FAVOR;face_masks;offensive_language;neg
2889;1289645539391229953;FAVOR;face_masks;neither;neg
2890;1290448075983597568;FAVOR;face_masks;hate_speech;neg
2891;1289717136458264578;FAVOR;face_masks;neither;other
2892;1290677535336992768;FAVOR;face_masks;hate_speech;neg
2893;1289869961574248448;FAVOR;face_masks;neither;neg
2894;1289630368501399562;FAVOR;face_masks;offensive_language;neg
2895;1290347550470479873;FAVOR;face_masks;neither;neg
2896;1289537632897138689;FAVOR;face_masks;neither;neg
2897;1290020831486124032;FAVOR;face_masks;offensive_language;pos
2898;1289958363971846144;FAVOR;face_masks;hate_speech;neg
2899;1290564394846433280;FAVOR;face_masks;neither;neg
2900;1290811707648950272;FAVOR;face_masks;offensive_language;pos
2901;1289935916555853824;FAVOR;face_masks;offensive_language;pos
2902;1290459072265883648;FAVOR;face_masks;offensive_language;neg
2903;1289998997747204097;FAVOR;face_masks;neither;neg
2904;1288085796910768128;FAVOR;face_masks;offensive_language;neg
2905;1289678099257257984;FAVOR;face_masks;offensive_language;neg
2906;1288784522033725441;FAVOR;face_masks;offensive_language;neg
2907;1275958837611073537;FAVOR;face_masks;offensive_language;pos
2908;1289367631074668544;FAVOR;face_masks;offensive_language;pos
2909;1290228414943653890;FAVOR;face_masks;hate_speech;neg
2910;1290595489629589506;FAVOR;face_masks;hate_speech;neg
2911;1290595115862560769;FAVOR;face_masks;offensive_language;neg
2912;1290800937720844289;FAVOR;face_masks;neither;neg
2913;1289677480924557312;FAVOR;face_masks;offensive_language;pos
2914;1290235181522128898;FAVOR;face_masks;offensive_language;neg
2915;1290532136580083712;FAVOR;face_masks;neither;neg
2916;1289732888397615105;FAVOR;face_masks;neither;neg
2917;1282662740591620096;FAVOR;face_masks;neither;neg
2918;1290087015019474947;FAVOR;face_masks;offensive_language;pos
2919;1290172610865704961;FAVOR;face_masks;offensive_language;neg
2920;1290659501956370434;FAVOR;face_masks;offensive_language;neg
2921;1289284184725307393;FAVOR;face_masks;neither;neg
2922;1282622533792038915;FAVOR;face_masks;neither;neg
2923;1290008650837184512;FAVOR;face_masks;offensive_language;other
2924;1290696378516152321;FAVOR;face_masks;offensive_language;neg
2925;1289633615211450368;FAVOR;face_masks;offensive_language;other
2926;1290363345694932992;FAVOR;face_masks;offensive_language;other
2927;1290150224082677762;FAVOR;face_masks;hate_speech;neg
2928;1288271892135149568;FAVOR;face_masks;neither;neg
2929;1290298556209922048;FAVOR;face_masks;hate_speech;neg
2930;1243362007446728708;FAVOR;face_masks;offensive_language;neg
2931;1289926836604907523;FAVOR;face_masks;offensive_language;neg
2932;1290725171209187328;FAVOR;face_masks;offensive_language;neg
2933;1290404790917197824;FAVOR;face_masks;offensive_language;neg
2934;1289687754142388225;FAVOR;face_masks;neither;neg
2935;1290282454519910401;FAVOR;face_masks;neither;pos
2936;1282661570678489089;FAVOR;face_masks;neither;pos
2937;1290209807085887490;FAVOR;face_masks;offensive_language;neg
2938;1290029996262731777;FAVOR;face_masks;offensive_language;other
2939;1289987050163167232;FAVOR;face_masks;offensive_language;neg
2940;1282592860982870017;FAVOR;face_masks;offensive_language;pos
2941;1289809968414113792;FAVOR;face_masks;neither;neg
2942;1289938911616102400;FAVOR;face_masks;hate_speech;neg
2943;1288429783009775618;FAVOR;face_masks;hate_speech;neg
2944;1290726000897208321;FAVOR;face_masks;offensive_language;neg
2945;1290744493726212099;FAVOR;face_masks;neither;pos
2946;1290069326586720257;FAVOR;face_masks;offensive_language;neg
2947;1290219783166873601;FAVOR;face_masks;neither;neg
2948;1290031213906984960;FAVOR;face_masks;neither;neg
2949;1282651405304631298;FAVOR;face_masks;neither;neg
2950;1290459626971037696;FAVOR;face_masks;offensive_language;neg
2951;1289686293081858049;FAVOR;face_masks;neither;neg
2952;1289062378940792832;FAVOR;face_masks;neither;pos
2953;1289669191058911232;FAVOR;face_masks;neither;neg
2954;1290088655181107200;FAVOR;face_masks;neither;pos
2955;1288538827905273856;FAVOR;face_masks;offensive_language;other
2956;1290475022583099392;FAVOR;face_masks;offensive_language;neg
2957;1290284736175251458;FAVOR;face_masks;neither;neg
2958;1290347201210667009;FAVOR;face_masks;neither;neg
2959;1290757719071182848;FAVOR;face_masks;neither;pos
2960;1282494554705403904;AGAINST;face_masks;offensive_language;neg
2961;1289932720353624072;AGAINST;face_masks;offensive_language;neg
2962;1282618610486325248;AGAINST;face_masks;neither;neg
2963;1290258999678570496;AGAINST;face_masks;neither;neg
2964;1290748344420175872;AGAINST;face_masks;neither;neg
2965;1290397569609347072;AGAINST;face_masks;offensive_language;other
2966;1288542747708854278;AGAINST;face_masks;offensive_language;pos
2967;1290581300294946816;AGAINST;face_masks;neither;neg
2968;1290056361561137152;AGAINST;face_masks;neither;neg
2969;1289991000157376512;AGAINST;face_masks;offensive_language;neg
2970;1282176604899364865;AGAINST;face_masks;hate_speech;neg
2971;1290402302659092482;AGAINST;face_masks;offensive_language;neg
2972;1282176471067287552;AGAINST;face_masks;offensive_language;neg
2973;1282527956443832328;AGAINST;face_masks;offensive_language;neg
2974;1282256339159457793;AGAINST;face_masks;neither;neg
2975;1289684392365797376;AGAINST;face_masks;neither;other
2976;1290696208164380672;AGAINST;face_masks;hate_speech;neg
2977;1289449895565250561;AGAINST;face_masks;offensive_language;neg
2978;1287460357641052161;AGAINST;face_masks;offensive_language;pos
2979;1282671126187921409;AGAINST;face_masks;offensive_language;neg
2980;1287410890036445184;AGAINST;face_masks;offensive_language;neg
2981;1282286650379382786;AGAINST;face_masks;offensive_language;neg
2982;1289722044121337856;AGAINST;face_masks;neither;neg
2983;1288976485261303809;AGAINST;face_masks;neither;pos
2984;1287573435770691596;AGAINST;face_masks;offensive_language;neg
2985;1288704762519543808;AGAINST;face_masks;hate_speech;neg
2986;1287530226344321024;AGAINST;face_masks;offensive_language;neg
2987;1282639801901035520;AGAINST;face_masks;neither;neg
2988;1282263228857417734;AGAINST;face_masks;neither;neg
2989;1282706793542680578;AGAINST;face_masks;offensive_language;neg
2990;1282363779347611648;AGAINST;face_masks;neither;neg
2991;1276696147843661824;AGAINST;face_masks;offensive_language;neg
2992;1289342874685906944;AGAINST;face_masks;offensive_language;neg
2993;1287694859583868930;AGAINST;face_masks;neither;pos
2994;1289662133777477633;AGAINST;face_masks;offensive_language;neg
2995;1288699607875231744;AGAINST;face_masks;neither;neg
2996;1281919180116238336;AGAINST;face_masks;offensive_language;neg
2997;1287802681482862593;AGAINST;face_masks;neither;neg
2998;1281764606243987456;AGAINST;face_masks;offensive_language;neg
2999;1288407928588906498;AGAINST;face_masks;neither;neg
3000;1288015745406758913;AGAINST;face_masks;hate_speech;neg
3001;1282460327804915713;AGAINST;face_masks;offensive_language;neg
3002;1282032811004891148;AGAINST;face_masks;neither;neg
3003;1288853108869783558;AGAINST;face_masks;offensive_language;neg
3004;1287906040369930240;AGAINST;face_masks;offensive_language;pos
3005;1287899627438710784;AGAINST;face_masks;neither;neg
3006;1290633278093955072;AGAINST;face_masks;hate_speech;neg
3007;1290479770480726023;AGAINST;face_masks;offensive_language;neg
3008;1289900919664984064;AGAINST;face_masks;offensive_language;neg
3009;1288835058686726144;AGAINST;face_masks;offensive_language;neg
3010;1288401206340018182;AGAINST;face_masks;neither;neg
3011;1290000505817591809;AGAINST;face_masks;offensive_language;neg
3012;1290343686228914178;AGAINST;face_masks;neither;neg
3013;1290153156807028736;AGAINST;face_masks;neither;neg
3014;1290376724375633922;AGAINST;face_masks;offensive_language;neg
3015;1289674119315722241;AGAINST;face_masks;neither;pos
3016;1282668882436804608;AGAINST;face_masks;neither;neg
3017;1290734507549528066;AGAINST;face_masks;neither;neg
3018;1290193688149127171;AGAINST;face_masks;neither;neg
3019;1289649353817088000;AGAINST;face_masks;neither;neg
3020;1287428413981065217;AGAINST;face_masks;offensive_language;neg
3021;1281854340026826753;AGAINST;face_masks;offensive_language;neg
3022;1288690448060387328;AGAINST;face_masks;offensive_language;neg
3023;1282378463798673408;AGAINST;face_masks;neither;other
3024;1288911168216563713;AGAINST;face_masks;offensive_language;neg
3025;1282113543979114498;AGAINST;face_masks;offensive_language;neg
3026;1287511905339355136;AGAINST;face_masks;hate_speech;neg
3027;1281931377819213824;AGAINST;face_masks;neither;neg
3028;1282489621167976450;AGAINST;face_masks;neither;neg
3029;1290292050982821898;AGAINST;face_masks;hate_speech;neg
3030;1287710756067323904;AGAINST;face_masks;offensive_language;neg
3031;1290346847786205185;AGAINST;face_masks;neither;neg
3032;1287599336684044288;AGAINST;face_masks;neither;neg
3033;1288014353858539521;AGAINST;face_masks;neither;neg
3034;1287880816605843457;AGAINST;face_masks;neither;neg
3035;1290444508057001985;AGAINST;face_masks;neither;neg
3036;1290751427502104576;AGAINST;face_masks;offensive_language;neg
3037;1282130824083787776;AGAINST;face_masks;offensive_language;neg
3038;1288583803737440256;NONE;face_masks;neither;neg
3039;1290462994154037249;NONE;face_masks;offensive_language;pos
3040;1288478067430694912;NONE;face_masks;offensive_language;neg
3041;1289091677924265985;NONE;face_masks;neither;neg
3042;1290315954199695361;NONE;face_masks;neither;neg
3043;1289000246127730688;NONE;face_masks;neither;other
3044;1288028736001056769;NONE;face_masks;neither;neg
3045;1289704884996997122;NONE;face_masks;offensive_language;neg
3046;1290396170473406465;NONE;face_masks;offensive_language;neg
3047;1290725305313890307;NONE;face_masks;neither;neg
3048;1282661118561996802;NONE;face_masks;offensive_language;neg
3049;1289723881683472384;NONE;face_masks;offensive_language;neg
3050;1282690071292829699;NONE;face_masks;neither;neg
3051;1281697590124466176;NONE;face_masks;neither;neg
3052;1287763657410203649;NONE;face_masks;hate_speech;neg
3053;1288617336535162882;NONE;face_masks;neither;pos
3054;1289517999884443648;NONE;face_masks;offensive_language;neg
3055;1282653466700251136;NONE;face_masks;offensive_language;neg
3056;1289849111340933120;NONE;face_masks;neither;neg
3057;1289685521409572864;NONE;face_masks;offensive_language;neg
3058;1289896910497579013;NONE;face_masks;neither;pos
3059;1290466589284937728;NONE;face_masks;neither;neg
3060;1289328798379307009;NONE;face_masks;neither;neg
3061;1281901849164034049;NONE;face_masks;neither;neg
3062;1282692224275419136;NONE;face_masks;offensive_language;neg
3063;1290695978224361477;NONE;face_masks;neither;neg
3064;1282261372643016707;NONE;face_masks;neither;other
3065;1282623597861896192;NONE;face_masks;neither;other
3066;1290766813647777792;NONE;face_masks;neither;neg
3067;1289659588501884928;NONE;face_masks;neither;neg
3068;1282574394368253952;NONE;face_masks;offensive_language;other
3069;1290606325953638400;NONE;face_masks;neither;neg
3070;1290847013349670915;NONE;face_masks;offensive_language;neg
3071;1281911347194863620;NONE;face_masks;neither;neg
3072;1290479816106369030;NONE;face_masks;neither;other
3073;1290116915029917697;NONE;face_masks;neither;pos
3074;1289986574181163010;NONE;face_masks;neither;other
3075;1288824082017005568;NONE;face_masks;neither;neg
3076;1282623750521921536;NONE;face_masks;offensive_language;other
3077;1290719550485520384;NONE;face_masks;neither;neg
3078;1289754978643513344;NONE;face_masks;offensive_language;neg
3079;1237584693349847040;FAVOR;school_closures;neither;neg
3080;1287775308410769408;FAVOR;school_closures;offensive_language;neg
3081;1285911248249524226;FAVOR;school_closures;neither;neg
3082;1283861872425476097;FAVOR;school_closures;neither;neg
3083;1281284929091846144;FAVOR;school_closures;neither;neg
3084;1237480674375929857;FAVOR;school_closures;neither;neg
3085;1283343813227020290;FAVOR;school_closures;neither;neg
3086;1286148950609797120;FAVOR;school_closures;neither;pos
3087;1283835405285171201;FAVOR;school_closures;neither;neg
3088;1283820724860461056;FAVOR;school_closures;neither;neg
3089;1286258880608194561;FAVOR;school_closures;hate_speech;neg
3090;1284208959713431554;FAVOR;school_closures;offensive_language;neg
3091;1282806114787176458;FAVOR;school_closures;offensive_language;neg
3092;1283743727404617728;FAVOR;school_closures;offensive_language;neg
3093;1283874601986953216;FAVOR;school_closures;offensive_language;other
3094;1237479761288540161;FAVOR;school_closures;offensive_language;neg
3095;1283316605804478464;FAVOR;school_closures;neither;neg
3096;1239574307098984449;FAVOR;school_closures;offensive_language;neg
3097;1237530503781089280;FAVOR;school_closures;offensive_language;neg
3098;1237513994035851265;FAVOR;school_closures;offensive_language;other
3099;1284238964447227905;FAVOR;school_closures;offensive_language;neg
3100;1283355232710393870;FAVOR;school_closures;neither;neg
3101;1280962692333727745;FAVOR;school_closures;neither;neg
3102;1283912630307115012;FAVOR;school_closures;neither;neg
3103;1285205668358696960;FAVOR;school_closures;offensive_language;neg
3104;1282494054475890689;FAVOR;school_closures;neither;neg
3105;1287739317134090240;FAVOR;school_closures;offensive_language;neg
3106;1237478157755781121;FAVOR;school_closures;offensive_language;neg
3107;1283851046570168324;FAVOR;school_closures;neither;neg
3108;1284615145054973965;FAVOR;school_closures;offensive_language;neg
3109;1283843417722818561;FAVOR;school_closures;offensive_language;neg
3110;1287351546745765895;FAVOR;school_closures;neither;pos
3111;1284027946886365184;FAVOR;school_closures;hate_speech;neg
3112;1287317726432698369;FAVOR;school_closures;offensive_language;neg
3113;1283695653034569728;FAVOR;school_closures;offensive_language;neg
3114;1237488740458811392;FAVOR;school_closures;neither;neg
3115;1286745716904218629;FAVOR;school_closures;neither;neg
3116;1283819757410623491;FAVOR;school_closures;offensive_language;neg
3117;1286810740980985858;FAVOR;school_closures;neither;pos
3118;1284731475531911172;FAVOR;school_closures;offensive_language;neg
3119;1283862462656282625;FAVOR;school_closures;hate_speech;neg
3120;1283854883242733569;FAVOR;school_closures;neither;other
3121;1237512857274777601;FAVOR;school_closures;neither;neg
3122;1283829219760340992;FAVOR;school_closures;offensive_language;neg
3123;1237322884667891712;FAVOR;school_closures;neither;neg
3124;1285998965574467585;FAVOR;school_closures;offensive_language;neg
3125;1239027026826166272;FAVOR;school_closures;neither;other
3126;1237483765385003008;FAVOR;school_closures;offensive_language;neg
3127;1237481832574320642;FAVOR;school_closures;offensive_language;neg
3128;1284695091135737857;FAVOR;school_closures;neither;neg
3129;1283842061674790912;FAVOR;school_closures;neither;neg
3130;1284287753807638530;FAVOR;school_closures;offensive_language;neg
3131;1283838052180393986;FAVOR;school_closures;neither;neg
3132;1283855223396675584;FAVOR;school_closures;hate_speech;neg
3133;1282718320307863552;FAVOR;school_closures;offensive_language;other
3134;1237527696529227776;FAVOR;school_closures;offensive_language;neg
3135;1283307455167045639;FAVOR;school_closures;neither;neg
3136;1287343595154882561;FAVOR;school_closures;neither;pos
3137;1286360212463652869;FAVOR;school_closures;hate_speech;neg
3138;1283317416433459200;FAVOR;school_closures;offensive_language;neg
3139;1287324538620059650;FAVOR;school_closures;neither;pos
3140;1283851955555700738;FAVOR;school_closures;neither;neg
3141;1283313488312569857;FAVOR;school_closures;offensive_language;neg
3142;1287347787978309632;FAVOR;school_closures;neither;other
3143;1237655639951839232;FAVOR;school_closures;offensive_language;other
3144;1237592087605862403;FAVOR;school_closures;offensive_language;neg
3145;1283982159779450880;FAVOR;school_closures;hate_speech;neg
3146;1287343789791539200;FAVOR;school_closures;neither;pos
3147;1283391669778481153;FAVOR;school_closures;neither;neg
3148;1283942787940061184;FAVOR;school_closures;neither;other
3149;1286891864637886466;FAVOR;school_closures;neither;neg
3150;1286414978711465985;FAVOR;school_closures;neither;neg
3151;1287730195747807233;FAVOR;school_closures;neither;neg
3152;1283853498996723714;FAVOR;school_closures;neither;neg
3153;1283807111231635459;FAVOR;school_closures;neither;neg
3154;1285585562175524864;FAVOR;school_closures;neither;neg
3155;1283884344986284032;FAVOR;school_closures;hate_speech;neg
3156;1237551881271906305;FAVOR;school_closures;neither;neg
3157;1283871270321487872;FAVOR;school_closures;neither;neg
3158;1283907584773230599;FAVOR;school_closures;offensive_language;neg
3159;1283834574703931392;FAVOR;school_closures;offensive_language;neg
3160;1283849721413394433;FAVOR;school_closures;neither;neg
3161;1283330533758574592;FAVOR;school_closures;offensive_language;neg
3162;1237493652353662976;FAVOR;school_closures;neither;neg
3163;1285679586085343234;FAVOR;school_closures;offensive_language;neg
3164;1284362658746109952;FAVOR;school_closures;neither;neg
3165;1283840057992810496;FAVOR;school_closures;neither;neg
3166;1283832301764448258;FAVOR;school_closures;offensive_language;other
3167;1283847031912566784;FAVOR;school_closures;offensive_language;neg
3168;1287406415821320193;FAVOR;school_closures;neither;other
3169;1239759351666978821;FAVOR;school_closures;offensive_language;neg
3170;1236792395351625730;FAVOR;school_closures;neither;neg
3171;1283830998296408072;FAVOR;school_closures;neither;neg
3172;1286968302057803776;FAVOR;school_closures;offensive_language;neg
3173;1283862106102796288;FAVOR;school_closures;offensive_language;neg
3174;1281534785794572289;FAVOR;school_closures;offensive_language;neg
3175;1287813610090237952;FAVOR;school_closures;offensive_language;neg
3176;1240308142887469056;FAVOR;school_closures;neither;other
3177;1283835384233893889;FAVOR;school_closures;offensive_language;neg
3178;1287331585692299264;FAVOR;school_closures;neither;pos
3179;1285942893006462978;FAVOR;school_closures;neither;pos
3180;1238591330252738561;FAVOR;school_closures;hate_speech;neg
3181;1287331827011575808;FAVOR;school_closures;neither;pos
3182;1286449892383174657;AGAINST;school_closures;neither;neg
3183;1284808491765555204;AGAINST;school_closures;offensive_language;pos
3184;1283326464323211268;AGAINST;school_closures;neither;neg
3185;1287335882647887872;AGAINST;school_closures;neither;pos
3186;1285172186421121030;AGAINST;school_closures;neither;neg
3187;1283853234864619522;AGAINST;school_closures;neither;neg
3188;1283337726495019008;AGAINST;school_closures;offensive_language;neg
3189;1284225703429525504;AGAINST;school_closures;neither;neg
3190;1283818305363628032;AGAINST;school_closures;offensive_language;pos
3191;1286757972920741889;AGAINST;school_closures;neither;pos
3192;1280893432030826503;AGAINST;school_closures;neither;neg
3193;1287362042719088641;AGAINST;school_closures;offensive_language;pos
3194;1287317892170539008;AGAINST;school_closures;neither;pos
3195;1284168493437538304;AGAINST;school_closures;offensive_language;neg
3196;1282683720403689474;AGAINST;school_closures;offensive_language;neg
3197;1283830413811765259;AGAINST;school_closures;neither;neg
3198;1281789659983609858;AGAINST;school_closures;neither;pos
3199;1282852407970586624;AGAINST;school_closures;neither;neg
3200;1287374269236703232;AGAINST;school_closures;neither;pos
3201;1282860843630239744;AGAINST;school_closures;neither;neg
3202;1282521189668106240;AGAINST;school_closures;neither;neg
3203;1283392961259155456;AGAINST;school_closures;neither;neg
3204;1283319358845067266;AGAINST;school_closures;neither;pos
3205;1285578336773832704;AGAINST;school_closures;offensive_language;neg
3206;1285337674950246402;AGAINST;school_closures;neither;neg
3207;1285027804078317568;AGAINST;school_closures;neither;pos
3208;1286462777251561473;AGAINST;school_closures;neither;neg
3209;1280891201747423238;AGAINST;school_closures;neither;pos
3210;1280855319317549057;AGAINST;school_closures;offensive_language;neg
3211;1282980016180142085;AGAINST;school_closures;neither;other
3212;1286475669376040961;AGAINST;school_closures;neither;neg
3213;1285061477876019200;AGAINST;school_closures;offensive_language;neg
3214;1283813225549660161;AGAINST;school_closures;neither;neg
3215;1283842304466395137;AGAINST;school_closures;neither;other
3216;1286077254674665479;AGAINST;school_closures;offensive_language;neg
3217;1287796884007006209;AGAINST;school_closures;neither;neg
3218;1281748359905251333;AGAINST;school_closures;neither;pos
3219;1286820176445542402;AGAINST;school_closures;offensive_language;neg
3220;1280920503083991040;AGAINST;school_closures;offensive_language;neg
3221;1286722274515509251;AGAINST;school_closures;offensive_language;neg
3222;1283353245159550976;AGAINST;school_closures;neither;neg
3223;1284045761051860994;AGAINST;school_closures;neither;neg
3224;1283880813382311936;NONE;school_closures;offensive_language;neg
3225;1287351705525342210;NONE;school_closures;neither;neg
3226;1238903562719178752;NONE;school_closures;neither;other
3227;1283214124776738816;NONE;school_closures;neither;pos
3228;1287345226705592320;NONE;school_closures;offensive_language;other
3229;1285939793512333318;NONE;school_closures;hate_speech;neg
3230;1285608262503665672;NONE;school_closures;neither;neg
3231;1283137133868449797;NONE;school_closures;neither;other
3232;1286985175314739202;NONE;school_closures;neither;pos
3233;1283797413182836743;NONE;school_closures;hate_speech;neg
3234;1287276681644740608;NONE;school_closures;neither;other
3235;1287348739263225860;NONE;school_closures;neither;pos
3236;1287350451168452611;NONE;school_closures;neither;other
3237;1286448934756528129;NONE;school_closures;neither;neg
3238;1286369987242885128;NONE;school_closures;offensive_language;pos
3239;1287414162361024514;NONE;school_closures;neither;neg
3240;1282696979693199361;NONE;school_closures;offensive_language;other
3241;1283756648285208576;NONE;school_closures;neither;other
3242;1237608990529310724;NONE;school_closures;offensive_language;pos
3243;1237496650354118665;NONE;school_closures;neither;other
3244;1285028619924824064;NONE;school_closures;hate_speech;neg
3245;1287255204044451846;NONE;school_closures;offensive_language;neg
3246;1283069601409110017;NONE;school_closures;neither;neg
3247;1283925889567334400;NONE;school_closures;neither;neg
3248;1285313993662398471;NONE;school_closures;neither;other
3249;1239111483415384064;NONE;school_closures;neither;neg
3250;1286645808608223232;NONE;school_closures;offensive_language;neg
3251;1287365293572894720;NONE;school_closures;offensive_language;neg
3252;1236277107736678401;NONE;school_closures;offensive_language;neg
3253;1287324718962323461;NONE;school_closures;neither;neg
3254;1287325822546620416;NONE;school_closures;offensive_language;neg
3255;1283586474152202243;NONE;school_closures;neither;neg
3256;1237645407267614720;NONE;school_closures;hate_speech;neg
3257;1284171267193606144;NONE;school_closures;neither;other
3258;1286571056845684736;NONE;school_closures;hate_speech;neg
3259;1240970343839391745;NONE;school_closures;offensive_language;neg
3260;1287760883939188752;NONE;school_closures;neither;pos
3261;1238542030646792193;NONE;school_closures;neither;other
3262;1285720973258498049;NONE;school_closures;neither;neg
3263;1287329003884298242;NONE;school_closures;neither;pos
3264;1239032960919060481;NONE;school_closures;neither;other
3265;1287245704117641216;NONE;school_closures;neither;neg
3266;1283327071041789953;NONE;school_closures;hate_speech;neg
3267;1287373621321584641;NONE;school_closures;neither;other
3268;1282942829921103873;NONE;school_closures;offensive_language;neg
3269;1239030985456377856;NONE;school_closures;neither;neg
3270;1287363892826353664;NONE;school_closures;offensive_language;neg
3271;1286284816204390400;NONE;school_closures;offensive_language;neg
3272;1237517706506592257;NONE;school_closures;offensive_language;neg
3273;1283820176580870144;NONE;school_closures;neither;neg
3274;1287342966449811456;NONE;school_closures;neither;neg
3275;1237633263985983488;NONE;school_closures;offensive_language;neg
3276;1283817315583361027;NONE;school_closures;offensive_language;neg
3277;1238351617516322816;NONE;school_closures;neither;neg
3278;1283466406835687427;NONE;school_closures;neither;pos
3279;1283372061688299522;FAVOR;school_closures;neither;neg
3280;1237628142203867136;FAVOR;school_closures;neither;neg
3281;1284279205388328960;FAVOR;school_closures;neither;neg
3282;1241733782249435136;FAVOR;school_closures;offensive_language;neg
3283;1286720512022937602;FAVOR;school_closures;offensive_language;pos
3284;1282695829644607490;FAVOR;school_closures;offensive_language;neg
3285;1284113522985783303;FAVOR;school_closures;neither;neg
3286;1284808700402819072;FAVOR;school_closures;neither;pos
3287;1237544119452323841;FAVOR;school_closures;offensive_language;neg
